Clau,Accidents,Mat,Tar,Nit,Mat_P,Tar_p,Nit_p
6620194,35,21.0,10.0,4.0,0.6,0.2857142857142857,0.11428571428571428
6620201,43,21.0,20.0,2.0,0.4883720930232558,0.46511627906976744,0.046511627906976744
6620202,5,1.0,4.0,0.0,0.2,0.8,0.0
6620203,25,10.0,14.0,1.0,0.4,0.56,0.04
6620204,26,18.0,7.0,1.0,0.6923076923076923,0.2692307692307692,0.038461538461538464
6620211,20,12.0,7.0,1.0,0.6,0.35,0.05
6620212,16,6.0,8.0,2.0,0.375,0.5,0.125
6620213,22,5.0,14.0,3.0,0.22727272727272727,0.6363636363636364,0.13636363636363635
6620214,19,9.0,9.0,1.0,0.47368421052631576,0.47368421052631576,0.05263157894736842
6620221,35,17.0,11.0,7.0,0.4857142857142857,0.3142857142857143,0.2
6620222,38,10.0,24.0,4.0,0.2631578947368421,0.631578947368421,0.10526315789473684
6620223,38,15.0,15.0,8.0,0.39473684210526316,0.39473684210526316,0.21052631578947367
6620224,30,15.0,14.0,1.0,0.5,0.4666666666666667,0.03333333333333333
6720161,11,5.0,4.0,2.0,0.45454545454545453,0.36363636363636365,0.18181818181818182
6720162,10,3.0,7.0,0.0,0.3,0.7,0.0
6720163,5,2.0,3.0,0.0,0.4,0.6,0.0
6720164,8,3.0,5.0,0.0,0.375,0.625,0.0
6720171,10,5.0,4.0,1.0,0.5,0.4,0.1
6720172,29,14.0,10.0,5.0,0.4827586206896552,0.3448275862068966,0.1724137931034483
6720173,38,11.0,22.0,5.0,0.2894736842105263,0.5789473684210527,0.13157894736842105
6720174,47,14.0,27.0,6.0,0.2978723404255319,0.574468085106383,0.1276595744680851
6720181,31,8.0,13.0,10.0,0.25806451612903225,0.41935483870967744,0.3225806451612903
6720182,34,13.0,14.0,7.0,0.38235294117647056,0.4117647058823529,0.20588235294117646
6720183,39,18.0,10.0,11.0,0.46153846153846156,0.2564102564102564,0.28205128205128205
6720184,31,13.0,12.0,6.0,0.41935483870967744,0.3870967741935484,0.1935483870967742
6720191,28,12.0,12.0,4.0,0.42857142857142855,0.42857142857142855,0.14285714285714285
6720192,32,15.0,14.0,3.0,0.46875,0.4375,0.09375
6720193,43,17.0,15.0,11.0,0.3953488372093023,0.3488372093023256,0.2558139534883721
6720194,21,6.0,11.0,4.0,0.2857142857142857,0.5238095238095238,0.19047619047619047
6720201,30,18.0,12.0,0.0,0.6,0.4,0.0
6720202,13,5.0,8.0,0.0,0.38461538461538464,0.6153846153846154,0.0
6720203,15,3.0,10.0,2.0,0.2,0.6666666666666666,0.13333333333333333
6720204,12,6.0,6.0,0.0,0.5,0.5,0.0
6720211,17,8.0,9.0,0.0,0.47058823529411764,0.5294117647058824,0.0
6720212,27,5.0,17.0,5.0,0.18518518518518517,0.6296296296296297,0.18518518518518517
6720213,25,3.0,14.0,8.0,0.12,0.56,0.32
6720214,23,6.0,13.0,4.0,0.2608695652173913,0.5652173913043478,0.17391304347826086
6720221,25,10.0,10.0,5.0,0.4,0.4,0.2
6720222,41,18.0,20.0,3.0,0.43902439024390244,0.4878048780487805,0.07317073170731707
6720223,31,12.0,12.0,7.0,0.3870967741935484,0.3870967741935484,0.22580645161290322
6720224,23,7.0,14.0,2.0,0.30434782608695654,0.6086956521739131,0.08695652173913043
6820161,57,19.0,34.0,4.0,0.3333333333333333,0.5964912280701754,0.07017543859649122
6820162,54,21.0,28.0,5.0,0.3888888888888889,0.5185185185185185,0.09259259259259259
6820163,64,15.0,42.0,7.0,0.234375,0.65625,0.109375
6820164,63,23.0,32.0,8.0,0.36507936507936506,0.5079365079365079,0.12698412698412698
6820171,54,25.0,23.0,6.0,0.46296296296296297,0.42592592592592593,0.1111111111111111
6820172,47,19.0,26.0,2.0,0.40425531914893614,0.5531914893617021,0.0425531914893617
6820173,37,15.0,15.0,7.0,0.40540540540540543,0.40540540540540543,0.1891891891891892
6820174,43,20.0,18.0,5.0,0.46511627906976744,0.4186046511627907,0.11627906976744186
6820181,41,14.0,21.0,6.0,0.34146341463414637,0.5121951219512195,0.14634146341463414
6820182,44,22.0,18.0,4.0,0.5,0.4090909090909091,0.09090909090909091
6820183,40,14.0,23.0,3.0,0.35,0.575,0.075
6820184,43,16.0,20.0,7.0,0.37209302325581395,0.46511627906976744,0.16279069767441862
6820191,48,16.0,26.0,6.0,0.3333333333333333,0.5416666666666666,0.125
6820192,40,15.0,20.0,5.0,0.375,0.5,0.125
6820193,50,24.0,21.0,5.0,0.48,0.42,0.1
6820194,50,20.0,26.0,4.0,0.4,0.52,0.08
6820201,45,25.0,20.0,0.0,0.5555555555555556,0.4444444444444444,0.0
6820202,15,7.0,5.0,3.0,0.4666666666666667,0.3333333333333333,0.2
6820203,27,6.0,14.0,7.0,0.2222222222222222,0.5185185185185185,0.25925925925925924
6820204,45,20.0,22.0,3.0,0.4444444444444444,0.4888888888888889,0.06666666666666667
6820211,36,17.0,17.0,2.0,0.4722222222222222,0.4722222222222222,0.05555555555555555
6820212,39,10.0,23.0,6.0,0.2564102564102564,0.5897435897435898,0.15384615384615385
6820213,31,8.0,17.0,6.0,0.25806451612903225,0.5483870967741935,0.1935483870967742
6820214,37,20.0,12.0,5.0,0.5405405405405406,0.32432432432432434,0.13513513513513514
6820221,30,12.0,16.0,2.0,0.4,0.5333333333333333,0.06666666666666667
6820222,37,13.0,20.0,4.0,0.35135135135135137,0.5405405405405406,0.10810810810810811
6820223,33,12.0,18.0,3.0,0.36363636363636365,0.5454545454545454,0.09090909090909091
6820224,36,14.0,19.0,3.0,0.3888888888888889,0.5277777777777778,0.08333333333333333
6920161,20,5.0,12.0,3.0,0.25,0.6,0.15
6920162,14,6.0,8.0,0.0,0.42857142857142855,0.5714285714285714,0.0
6920163,14,7.0,6.0,1.0,0.5,0.42857142857142855,0.07142857142857142
6920164,20,9.0,10.0,1.0,0.45,0.5,0.05
6920171,23,6.0,16.0,1.0,0.2608695652173913,0.6956521739130435,0.043478260869565216
6920172,36,15.0,17.0,4.0,0.4166666666666667,0.4722222222222222,0.1111111111111111
6920173,38,16.0,16.0,6.0,0.42105263157894735,0.42105263157894735,0.15789473684210525
6920174,42,17.0,23.0,2.0,0.40476190476190477,0.5476190476190477,0.047619047619047616
6920181,27,15.0,11.0,1.0,0.5555555555555556,0.4074074074074074,0.037037037037037035
6920182,34,14.0,18.0,2.0,0.4117647058823529,0.5294117647058824,0.058823529411764705
6920183,40,21.0,16.0,3.0,0.525,0.4,0.075
6920184,30,12.0,17.0,1.0,0.4,0.5666666666666667,0.03333333333333333
6920191,33,10.0,20.0,3.0,0.30303030303030304,0.6060606060606061,0.09090909090909091
6920192,34,8.0,23.0,3.0,0.23529411764705882,0.6764705882352942,0.08823529411764706
6920193,26,9.0,15.0,2.0,0.34615384615384615,0.5769230769230769,0.07692307692307693
6920194,37,17.0,15.0,5.0,0.4594594594594595,0.40540540540540543,0.13513513513513514
6920201,24,10.0,11.0,3.0,0.4166666666666667,0.4583333333333333,0.125
6920202,5,0.0,4.0,1.0,0.0,0.8,0.2
6920203,16,2.0,11.0,3.0,0.125,0.6875,0.1875
6920204,19,7.0,10.0,2.0,0.3684210526315789,0.5263157894736842,0.10526315789473684
6920211,16,8.0,8.0,0.0,0.5,0.5,0.0
6920212,25,9.0,13.0,3.0,0.36,0.52,0.12
6920213,23,9.0,12.0,2.0,0.391304347826087,0.5217391304347826,0.08695652173913043
6920214,31,14.0,12.0,5.0,0.45161290322580644,0.3870967741935484,0.16129032258064516
6920221,34,16.0,13.0,5.0,0.47058823529411764,0.38235294117647056,0.14705882352941177
6920222,40,11.0,26.0,3.0,0.275,0.65,0.075
6920223,27,11.0,10.0,6.0,0.4074074074074074,0.37037037037037035,0.2222222222222222
6920224,33,11.0,17.0,5.0,0.3333333333333333,0.5151515151515151,0.15151515151515152
7020161,25,11.0,11.0,3.0,0.44,0.44,0.12
7020162,28,15.0,10.0,3.0,0.5357142857142857,0.35714285714285715,0.10714285714285714
7020163,36,10.0,24.0,2.0,0.2777777777777778,0.6666666666666666,0.05555555555555555
7020164,41,13.0,21.0,7.0,0.3170731707317073,0.5121951219512195,0.17073170731707318
7020171,31,13.0,16.0,2.0,0.41935483870967744,0.5161290322580645,0.06451612903225806
7020172,34,12.0,15.0,7.0,0.35294117647058826,0.4411764705882353,0.20588235294117646
7020173,20,9.0,8.0,3.0,0.45,0.4,0.15
7020174,22,14.0,8.0,0.0,0.6363636363636364,0.36363636363636365,0.0
7020181,10,5.0,5.0,0.0,0.5,0.5,0.0
7020182,11,6.0,4.0,1.0,0.5454545454545454,0.36363636363636365,0.09090909090909091
7020183,23,6.0,13.0,4.0,0.2608695652173913,0.5652173913043478,0.17391304347826086
7020184,20,9.0,10.0,1.0,0.45,0.5,0.05
7020191,23,13.0,10.0,0.0,0.5652173913043478,0.43478260869565216,0.0
7020192,18,5.0,9.0,4.0,0.2777777777777778,0.5,0.2222222222222222
7020193,16,8.0,5.0,3.0,0.5,0.3125,0.1875
7020194,25,13.0,12.0,0.0,0.52,0.48,0.0
7020201,20,9.0,9.0,2.0,0.45,0.45,0.1
7020202,16,6.0,9.0,1.0,0.375,0.5625,0.0625
7020203,21,6.0,11.0,4.0,0.2857142857142857,0.5238095238095238,0.19047619047619047
7020204,9,3.0,5.0,1.0,0.3333333333333333,0.5555555555555556,0.1111111111111111
7020211,32,13.0,18.0,1.0,0.40625,0.5625,0.03125
7020212,19,5.0,10.0,4.0,0.2631578947368421,0.5263157894736842,0.21052631578947367
7020213,24,10.0,11.0,3.0,0.4166666666666667,0.4583333333333333,0.125
7020214,20,7.0,12.0,1.0,0.35,0.6,0.05
7020221,15,9.0,6.0,0.0,0.6,0.4,0.0
7020222,19,2.0,13.0,4.0,0.10526315789473684,0.6842105263157895,0.21052631578947367
7020223,27,11.0,13.0,3.0,0.4074074074074074,0.48148148148148145,0.1111111111111111
7020224,15,9.0,4.0,2.0,0.6,0.26666666666666666,0.13333333333333333
7120161,11,6.0,5.0,0.0,0.5454545454545454,0.45454545454545453,0.0
7120162,15,7.0,6.0,2.0,0.4666666666666667,0.4,0.13333333333333333
7120163,27,15.0,9.0,3.0,0.5555555555555556,0.3333333333333333,0.1111111111111111
7120164,24,8.0,14.0,2.0,0.3333333333333333,0.5833333333333334,0.08333333333333333
7120171,22,9.0,10.0,3.0,0.4090909090909091,0.45454545454545453,0.13636363636363635
7120172,45,24.0,16.0,5.0,0.5333333333333333,0.35555555555555557,0.1111111111111111
7120173,44,18.0,22.0,4.0,0.4090909090909091,0.5,0.09090909090909091
7120174,47,25.0,20.0,2.0,0.5319148936170213,0.425531914893617,0.0425531914893617
7120181,30,17.0,11.0,2.0,0.5666666666666667,0.36666666666666664,0.06666666666666667
7120182,59,35.0,21.0,3.0,0.5932203389830508,0.3559322033898305,0.05084745762711865
7120183,44,15.0,19.0,10.0,0.3409090909090909,0.4318181818181818,0.22727272727272727
7120184,58,23.0,31.0,4.0,0.39655172413793105,0.5344827586206896,0.06896551724137931
7120191,43,17.0,21.0,5.0,0.3953488372093023,0.4883720930232558,0.11627906976744186
7120192,44,26.0,16.0,2.0,0.5909090909090909,0.36363636363636365,0.045454545454545456
7120193,49,18.0,26.0,5.0,0.3673469387755102,0.5306122448979592,0.10204081632653061
7120194,46,19.0,23.0,4.0,0.41304347826086957,0.5,0.08695652173913043
7120201,27,5.0,15.0,7.0,0.18518518518518517,0.5555555555555556,0.25925925925925924
7120202,19,9.0,8.0,2.0,0.47368421052631576,0.42105263157894735,0.10526315789473684
7120203,28,7.0,15.0,6.0,0.25,0.5357142857142857,0.21428571428571427
7120204,43,18.0,24.0,1.0,0.4186046511627907,0.5581395348837209,0.023255813953488372
7120211,35,17.0,18.0,0.0,0.4857142857142857,0.5142857142857142,0.0
7120212,32,16.0,13.0,3.0,0.5,0.40625,0.09375
7120213,38,17.0,20.0,1.0,0.4473684210526316,0.5263157894736842,0.02631578947368421
7120214,41,20.0,17.0,4.0,0.4878048780487805,0.4146341463414634,0.0975609756097561
7120221,41,21.0,17.0,3.0,0.5121951219512195,0.4146341463414634,0.07317073170731707
7120222,41,20.0,18.0,3.0,0.4878048780487805,0.43902439024390244,0.07317073170731707
7120223,23,11.0,8.0,4.0,0.4782608695652174,0.34782608695652173,0.17391304347826086
7120224,37,18.0,16.0,3.0,0.4864864864864865,0.43243243243243246,0.08108108108108109
720161,184,68.0,95.0,21.0,0.3695652173913043,0.5163043478260869,0.11413043478260869
720162,193,65.0,102.0,26.0,0.33678756476683935,0.5284974093264249,0.13471502590673576
720163,181,73.0,88.0,20.0,0.40331491712707185,0.4861878453038674,0.11049723756906077
720164,180,64.0,93.0,23.0,0.35555555555555557,0.5166666666666667,0.12777777777777777
720171,193,80.0,96.0,17.0,0.41450777202072536,0.49740932642487046,0.08808290155440414
720172,322,131.0,153.0,38.0,0.40683229813664595,0.4751552795031056,0.11801242236024845
720173,279,99.0,153.0,27.0,0.3548387096774194,0.5483870967741935,0.0967741935483871
720174,345,140.0,164.0,41.0,0.4057971014492754,0.4753623188405797,0.11884057971014493
720181,307,124.0,149.0,34.0,0.40390879478827363,0.48534201954397393,0.11074918566775244
720182,323,134.0,150.0,39.0,0.4148606811145511,0.46439628482972134,0.12074303405572756
720183,297,114.0,149.0,34.0,0.3838383838383838,0.5016835016835017,0.11447811447811448
720184,315,117.0,156.0,42.0,0.37142857142857144,0.49523809523809526,0.13333333333333333
720191,331,107.0,181.0,43.0,0.32326283987915405,0.5468277945619335,0.1299093655589124
720192,351,127.0,180.0,44.0,0.36182336182336183,0.5128205128205128,0.12535612535612536
720193,306,109.0,161.0,36.0,0.3562091503267974,0.5261437908496732,0.11764705882352941
720194,311,124.0,157.0,30.0,0.3987138263665595,0.5048231511254019,0.09646302250803858
720201,246,106.0,114.0,26.0,0.43089430894308944,0.4634146341463415,0.10569105691056911
720202,107,43.0,55.0,9.0,0.40186915887850466,0.514018691588785,0.08411214953271028
720203,209,76.0,103.0,30.0,0.36363636363636365,0.49282296650717705,0.14354066985645933
720204,210,72.0,125.0,13.0,0.34285714285714286,0.5952380952380952,0.06190476190476191
720211,197,90.0,94.0,13.0,0.45685279187817257,0.47715736040609136,0.06598984771573604
720212,188,77.0,92.0,19.0,0.4095744680851064,0.48936170212765956,0.10106382978723404
720213,229,81.0,119.0,29.0,0.3537117903930131,0.519650655021834,0.12663755458515283
720214,226,87.0,120.0,19.0,0.38495575221238937,0.5309734513274337,0.084070796460177
720221,238,88.0,117.0,33.0,0.3697478991596639,0.49159663865546216,0.13865546218487396
720222,270,108.0,134.0,28.0,0.4,0.4962962962962963,0.1037037037037037
720223,217,76.0,119.0,22.0,0.35023041474654376,0.5483870967741935,0.10138248847926268
720224,250,95.0,134.0,21.0,0.38,0.536,0.084
7220161,11,4.0,7.0,0.0,0.36363636363636365,0.6363636363636364,0.0
7220162,22,6.0,14.0,2.0,0.2727272727272727,0.6363636363636364,0.09090909090909091
7220163,16,6.0,8.0,2.0,0.375,0.5,0.125
7220164,20,9.0,10.0,1.0,0.45,0.5,0.05
7220171,21,12.0,7.0,2.0,0.5714285714285714,0.3333333333333333,0.09523809523809523
7220172,26,16.0,9.0,1.0,0.6153846153846154,0.34615384615384615,0.038461538461538464
7220173,20,8.0,9.0,3.0,0.4,0.45,0.15
7220174,20,5.0,13.0,2.0,0.25,0.65,0.1
7220181,23,9.0,11.0,3.0,0.391304347826087,0.4782608695652174,0.13043478260869565
7220182,14,7.0,6.0,1.0,0.5,0.42857142857142855,0.07142857142857142
7220183,17,12.0,4.0,1.0,0.7058823529411765,0.23529411764705882,0.058823529411764705
7220184,23,8.0,14.0,1.0,0.34782608695652173,0.6086956521739131,0.043478260869565216
7220191,16,3.0,12.0,1.0,0.1875,0.75,0.0625
7220192,18,8.0,10.0,0.0,0.4444444444444444,0.5555555555555556,0.0
7220193,23,10.0,8.0,5.0,0.43478260869565216,0.34782608695652173,0.21739130434782608
7220194,24,10.0,12.0,2.0,0.4166666666666667,0.5,0.08333333333333333
7220201,21,9.0,12.0,0.0,0.42857142857142855,0.5714285714285714,0.0
7220202,13,2.0,9.0,2.0,0.15384615384615385,0.6923076923076923,0.15384615384615385
7220203,20,7.0,11.0,2.0,0.35,0.55,0.1
7220204,27,11.0,16.0,0.0,0.4074074074074074,0.5925925925925926,0.0
7220211,21,6.0,13.0,2.0,0.2857142857142857,0.6190476190476191,0.09523809523809523
7220212,10,5.0,4.0,1.0,0.5,0.4,0.1
7220213,9,4.0,4.0,1.0,0.4444444444444444,0.4444444444444444,0.1111111111111111
7220214,19,6.0,12.0,1.0,0.3157894736842105,0.631578947368421,0.05263157894736842
7220221,10,2.0,7.0,1.0,0.2,0.7,0.1
7220222,21,8.0,10.0,3.0,0.38095238095238093,0.47619047619047616,0.14285714285714285
7220223,12,8.0,3.0,1.0,0.6666666666666666,0.25,0.08333333333333333
7220224,13,7.0,2.0,4.0,0.5384615384615384,0.15384615384615385,0.3076923076923077
7320161,11,1.0,8.0,2.0,0.09090909090909091,0.7272727272727273,0.18181818181818182
7320162,21,8.0,12.0,1.0,0.38095238095238093,0.5714285714285714,0.047619047619047616
7320163,16,4.0,10.0,2.0,0.25,0.625,0.125
7320164,10,4.0,5.0,1.0,0.4,0.5,0.1
7320171,15,7.0,6.0,2.0,0.4666666666666667,0.4,0.13333333333333333
7320172,25,8.0,10.0,7.0,0.32,0.4,0.28
7320173,23,10.0,11.0,2.0,0.43478260869565216,0.4782608695652174,0.08695652173913043
7320174,16,5.0,9.0,2.0,0.3125,0.5625,0.125
7320181,13,4.0,5.0,4.0,0.3076923076923077,0.38461538461538464,0.3076923076923077
7320182,14,6.0,6.0,2.0,0.42857142857142855,0.42857142857142855,0.14285714285714285
7320183,16,4.0,9.0,3.0,0.25,0.5625,0.1875
7320184,19,3.0,14.0,2.0,0.15789473684210525,0.7368421052631579,0.10526315789473684
7320191,14,4.0,9.0,1.0,0.2857142857142857,0.6428571428571429,0.07142857142857142
7320192,27,9.0,14.0,4.0,0.3333333333333333,0.5185185185185185,0.14814814814814814
7320193,15,4.0,8.0,3.0,0.26666666666666666,0.5333333333333333,0.2
7320194,26,7.0,15.0,4.0,0.2692307692307692,0.5769230769230769,0.15384615384615385
7320201,24,5.0,10.0,9.0,0.20833333333333334,0.4166666666666667,0.375
7320202,6,3.0,3.0,0.0,0.5,0.5,0.0
7320203,16,7.0,9.0,0.0,0.4375,0.5625,0.0
7320204,17,9.0,5.0,3.0,0.5294117647058824,0.29411764705882354,0.17647058823529413
7320211,17,4.0,13.0,0.0,0.23529411764705882,0.7647058823529411,0.0
7320212,16,4.0,11.0,1.0,0.25,0.6875,0.0625
7320213,15,7.0,8.0,0.0,0.4666666666666667,0.5333333333333333,0.0
7320214,19,7.0,11.0,1.0,0.3684210526315789,0.5789473684210527,0.05263157894736842
7320221,16,8.0,8.0,0.0,0.5,0.5,0.0
7320222,16,5.0,8.0,3.0,0.3125,0.5,0.1875
7320223,20,9.0,8.0,3.0,0.45,0.4,0.15
7320224,13,2.0,8.0,3.0,0.15384615384615385,0.6153846153846154,0.23076923076923078
820161,153,72.0,67.0,14.0,0.47058823529411764,0.43790849673202614,0.0915032679738562
820162,173,65.0,92.0,16.0,0.37572254335260113,0.5317919075144508,0.09248554913294797
820163,163,56.0,93.0,14.0,0.34355828220858897,0.5705521472392638,0.08588957055214724
820164,172,64.0,85.0,23.0,0.37209302325581395,0.4941860465116279,0.13372093023255813
820171,141,57.0,68.0,16.0,0.40425531914893614,0.48226950354609927,0.11347517730496454
820172,154,67.0,75.0,12.0,0.43506493506493504,0.487012987012987,0.07792207792207792
820173,143,66.0,64.0,13.0,0.46153846153846156,0.44755244755244755,0.09090909090909091
820174,183,73.0,90.0,20.0,0.3989071038251366,0.4918032786885246,0.1092896174863388
820181,163,49.0,90.0,24.0,0.3006134969325153,0.5521472392638037,0.147239263803681
820182,152,63.0,78.0,11.0,0.4144736842105263,0.5131578947368421,0.07236842105263158
820183,113,39.0,62.0,12.0,0.34513274336283184,0.5486725663716814,0.10619469026548672
820184,141,49.0,76.0,16.0,0.3475177304964539,0.5390070921985816,0.11347517730496454
820191,155,48.0,88.0,19.0,0.3096774193548387,0.567741935483871,0.12258064516129032
820192,164,54.0,92.0,18.0,0.32926829268292684,0.5609756097560976,0.10975609756097561
820193,151,54.0,84.0,13.0,0.3576158940397351,0.5562913907284768,0.08609271523178808
820194,153,62.0,75.0,16.0,0.40522875816993464,0.49019607843137253,0.10457516339869281
820201,139,63.0,54.0,22.0,0.45323741007194246,0.38848920863309355,0.15827338129496402
820202,51,26.0,20.0,5.0,0.5098039215686274,0.39215686274509803,0.09803921568627451
820203,116,49.0,53.0,14.0,0.4224137931034483,0.45689655172413796,0.1206896551724138
820204,120,55.0,60.0,5.0,0.4583333333333333,0.5,0.041666666666666664
820211,122,56.0,61.0,5.0,0.45901639344262296,0.5,0.040983606557377046
820212,117,53.0,51.0,13.0,0.452991452991453,0.4358974358974359,0.1111111111111111
820213,102,38.0,53.0,11.0,0.37254901960784315,0.5196078431372549,0.10784313725490197
820214,137,60.0,66.0,11.0,0.43795620437956206,0.48175182481751827,0.08029197080291971
820221,117,46.0,57.0,14.0,0.39316239316239315,0.48717948717948717,0.11965811965811966
820222,121,46.0,55.0,20.0,0.38016528925619836,0.45454545454545453,0.1652892561983471
820223,108,37.0,53.0,18.0,0.3425925925925926,0.49074074074074076,0.16666666666666666
820224,134,48.0,67.0,19.0,0.3582089552238806,0.5,0.1417910447761194
920161,79,33.0,37.0,9.0,0.4177215189873418,0.46835443037974683,0.11392405063291139
920162,89,38.0,45.0,6.0,0.42696629213483145,0.5056179775280899,0.06741573033707865
920163,103,32.0,58.0,13.0,0.3106796116504854,0.5631067961165048,0.1262135922330097
920164,92,38.0,42.0,12.0,0.41304347826086957,0.45652173913043476,0.13043478260869565
920171,75,30.0,35.0,10.0,0.4,0.4666666666666667,0.13333333333333333
920172,116,50.0,58.0,8.0,0.43103448275862066,0.5,0.06896551724137931
920173,97,42.0,47.0,8.0,0.4329896907216495,0.4845360824742268,0.08247422680412371
920174,101,34.0,56.0,11.0,0.33663366336633666,0.5544554455445545,0.10891089108910891
920181,120,42.0,59.0,19.0,0.35,0.49166666666666664,0.15833333333333333
920182,101,35.0,53.0,13.0,0.3465346534653465,0.5247524752475248,0.12871287128712872
920183,109,41.0,50.0,18.0,0.3761467889908257,0.45871559633027525,0.1651376146788991
920184,125,60.0,49.0,16.0,0.48,0.392,0.128
920191,121,37.0,77.0,7.0,0.30578512396694213,0.6363636363636364,0.05785123966942149
920192,113,30.0,68.0,15.0,0.26548672566371684,0.6017699115044248,0.13274336283185842
920193,97,41.0,44.0,12.0,0.422680412371134,0.4536082474226804,0.12371134020618557
920194,108,43.0,48.0,17.0,0.39814814814814814,0.4444444444444444,0.1574074074074074
920201,86,41.0,38.0,7.0,0.47674418604651164,0.4418604651162791,0.08139534883720931
920202,46,20.0,18.0,8.0,0.43478260869565216,0.391304347826087,0.17391304347826086
920203,76,20.0,49.0,7.0,0.2631578947368421,0.6447368421052632,0.09210526315789473
920204,87,38.0,45.0,4.0,0.4367816091954023,0.5172413793103449,0.04597701149425287
920211,69,31.0,35.0,3.0,0.4492753623188406,0.5072463768115942,0.043478260869565216
920212,86,38.0,42.0,6.0,0.4418604651162791,0.4883720930232558,0.06976744186046512
920213,76,27.0,40.0,9.0,0.35526315789473684,0.5263157894736842,0.11842105263157894
920214,95,37.0,44.0,14.0,0.3894736842105263,0.4631578947368421,0.14736842105263157
920221,72,27.0,35.0,10.0,0.375,0.4861111111111111,0.1388888888888889
920222,75,27.0,42.0,6.0,0.36,0.56,0.08
920223,87,37.0,35.0,15.0,0.42528735632183906,0.40229885057471265,0.1724137931034483
920224,88,34.0,42.0,12.0,0.38636363636363635,0.4772727272727273,0.13636363636363635
