Any,Trimestre,Nom_Districte,Nom_Barri,Eur,Clau,Eur_m2,Date
2015,1,Sant Martí,la Vila Olímpica del Poblenou,1093.14,6720151,12.93,2015-01-01
2015,1,Sant Martí,el Poblenou,682.84,6820151,10.62,2015-01-01
2015,1,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,914.75,6920151,11.63,2015-01-01
2015,1,Sant Martí,el Besòs i el Maresme,512.89,7020151,8.38,2015-01-01
2015,1,Sant Martí,Provençals del Poblenou,612.11,7120151,9.07,2015-01-01
2015,1,Sant Martí,Sant Martí de Provençals,662.25,7220151,9.32,2015-01-01
2015,1,Sant Martí,la Verneda i la Pau,609.22,7320151,8.61,2015-01-01
2015,2,Ciutat Vella,el Raval,598.91,120152,10.92,2015-04-01
2015,2,Ciutat Vella,el Barri Gòtic,771.13,220152,11.07,2015-04-01
2015,2,Ciutat Vella,la Barceloneta,598.16,320152,16.0,2015-04-01
2015,2,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",708.03,420152,12.02,2015-04-01
2015,2,Eixample,el Fort Pienc,770.13,520152,11.04,2015-04-01
2015,2,Eixample,la Sagrada Família,704.44,620152,11.15,2015-04-01
2015,2,Eixample,la Dreta de l'Eixample,988.89,720152,10.66,2015-04-01
2015,2,Eixample,l'Antiga Esquerra de l'Eixample,906.14,820152,11.14,2015-04-01
2015,2,Eixample,la Nova Esquerra de l'Eixample,766.85,920152,11.2,2015-04-01
2015,2,Eixample,Sant Antoni,746.0,1020152,10.91,2015-04-01
2015,2,Sants-Montjuïc,el Poble Sec,598.47,1120152,11.36,2015-04-01
2015,2,Sants-Montjuïc,la Marina de Port,536.18,1320152,8.23,2015-04-01
2015,2,Sants-Montjuïc,la Font de la Guatlla,687.33,1420152,10.63,2015-04-01
2015,2,Sants-Montjuïc,Hostafrancs,601.6,1520152,10.91,2015-04-01
2015,2,Sants-Montjuïc,la Bordeta,607.68,1620152,9.51,2015-04-01
2015,2,Sants-Montjuïc,Sants - Badal,606.78,1720152,10.85,2015-04-01
2015,2,Sants-Montjuïc,Sants,627.86,1820152,11.1,2015-04-01
2015,2,Les Corts,les Corts,817.24,1920152,11.91,2015-04-01
2015,2,Les Corts,la Maternitat i Sant Ramon,679.54,2020152,10.76,2015-04-01
2015,2,Les Corts,Pedralbes,1711.45,2120152,12.73,2015-04-01
2015,2,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",824.38,2220152,9.11,2015-04-01
2015,2,Sarrià-Sant Gervasi,Sarrià,1101.15,2320152,14.38,2015-04-01
2015,2,Sarrià-Sant Gervasi,les Tres Torres,1337.79,2420152,13.44,2015-04-01
2015,2,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1056.07,2520152,12.6,2015-04-01
2015,2,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1095.7,2620152,12.55,2015-04-01
2015,2,Sarrià-Sant Gervasi,el Putxet i el Farró,790.21,2720152,12.84,2015-04-01
2015,2,Gràcia,Vallcarca i els Penitents,712.75,2820152,11.28,2015-04-01
2015,2,Gràcia,el Coll,539.58,2920152,9.7,2015-04-01
2015,2,Gràcia,la Salut,637.81,3020152,11.56,2015-04-01
2015,2,Gràcia,la Vila de Gràcia,726.61,3120152,12.47,2015-04-01
2015,2,Gràcia,el Camp d'en Grassot i Gràcia Nova,712.64,3220152,10.91,2015-04-01
2015,2,Horta-Guinardó,el Baix Guinardó,631.05,3320152,10.18,2015-04-01
2015,2,Horta-Guinardó,Can Baró,539.56,3420152,9.94,2015-04-01
2015,2,Horta-Guinardó,el Guinardó,596.15,3520152,10.19,2015-04-01
2015,2,Horta-Guinardó,la Font d'en Fargues,749.23,3620152,10.31,2015-04-01
2015,2,Horta-Guinardó,el Carmel,504.61,3720152,9.19,2015-04-01
2015,2,Horta-Guinardó,la Teixonera,547.25,3820152,11.15,2015-04-01
2015,2,Horta-Guinardó,Sant Genís dels Agudells,558.49,3920152,8.14,2015-04-01
2015,2,Horta-Guinardó,Montbau,621.76,4020152,9.73,2015-04-01
2015,2,Horta-Guinardó,la Vall d'Hebron,701.43,4120152,9.89,2015-04-01
2015,2,Horta-Guinardó,Horta,568.31,4320152,9.6,2015-04-01
2015,2,Nou Barris,Vilapicina i la Torre Llobeta,583.05,4420152,9.07,2015-04-01
2015,2,Nou Barris,Porta,556.5,4520152,9.01,2015-04-01
2015,2,Nou Barris,el Turó de la Peira,485.4,4620152,8.16,2015-04-01
2015,2,Nou Barris,la Guineueta,562.45,4820152,8.1,2015-04-01
2015,2,Nou Barris,Canyelles,575.83,4920152,7.23,2015-04-01
2015,2,Nou Barris,les Roquetes,466.89,5020152,8.83,2015-04-01
2015,2,Nou Barris,Verdun,419.79,5120152,7.78,2015-04-01
2015,2,Nou Barris,la Prosperitat,531.27,5220152,9.85,2015-04-01
2015,2,Nou Barris,la Trinitat Nova,456.71,5320152,9.33,2015-04-01
2015,2,Nou Barris,Ciutat Meridiana,399.19,5520152,6.71,2015-04-01
2015,2,Sant Andreu,la Trinitat Vella,464.95,5720152,8.43,2015-04-01
2015,2,Sant Andreu,el Bon Pastor,526.12,5920152,8.68,2015-04-01
2015,2,Sant Andreu,Sant Andreu,609.55,6020152,10.1,2015-04-01
2015,2,Sant Andreu,la Sagrera,608.62,6120152,9.59,2015-04-01
2015,2,Sant Andreu,el Congrés i els Indians,594.29,6220152,9.65,2015-04-01
2015,2,Sant Andreu,Navas,650.76,6320152,9.57,2015-04-01
2015,2,Sant Martí,el Camp de l'Arpa del Clot,624.24,6420152,10.6,2015-04-01
2015,2,Sant Martí,el Clot,636.97,6520152,10.53,2015-04-01
2015,2,Sant Martí,el Parc i la Llacuna del Poblenou,755.44,6620152,12.01,2015-04-01
2015,2,Sant Martí,la Vila Olímpica del Poblenou,1116.3,6720152,14.82,2015-04-01
2015,2,Sant Martí,el Poblenou,711.46,6820152,11.85,2015-04-01
2015,2,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,981.86,6920152,11.14,2015-04-01
2015,2,Sant Martí,el Besòs i el Maresme,505.97,7020152,8.38,2015-04-01
2015,2,Sant Martí,Provençals del Poblenou,670.38,7120152,10.02,2015-04-01
2015,2,Sant Martí,Sant Martí de Provençals,697.32,7220152,9.56,2015-04-01
2015,2,Sant Martí,la Verneda i la Pau,595.42,7320152,9.44,2015-04-01
2015,3,Ciutat Vella,el Raval,654.0,120153,11.0,2015-07-01
2015,3,Ciutat Vella,el Barri Gòtic,773.0,220153,12.0,2015-07-01
2015,3,Ciutat Vella,la Barceloneta,630.0,320153,17.0,2015-07-01
2015,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",729.0,420153,14.0,2015-07-01
2015,3,Eixample,el Fort Pienc,753.0,520153,11.0,2015-07-01
2015,3,Eixample,la Sagrada Família,739.0,620153,12.0,2015-07-01
2015,3,Eixample,la Dreta de l'Eixample,1052.0,720153,12.0,2015-07-01
2015,3,Eixample,l'Antiga Esquerra de l'Eixample,926.0,820153,12.0,2015-07-01
2015,3,Eixample,la Nova Esquerra de l'Eixample,807.0,920153,11.0,2015-07-01
2015,3,Eixample,Sant Antoni,798.0,1020153,11.0,2015-07-01
2015,3,Sants-Montjuïc,el Poble Sec,631.0,1120153,11.0,2015-07-01
2015,3,Sants-Montjuïc,la Marina de Port,565.0,1320153,9.0,2015-07-01
2015,3,Sants-Montjuïc,la Font de la Guatlla,735.0,1420153,12.0,2015-07-01
2015,3,Sants-Montjuïc,Hostafrancs,632.0,1520153,11.0,2015-07-01
2015,3,Sants-Montjuïc,la Bordeta,661.0,1620153,11.0,2015-07-01
2015,3,Sants-Montjuïc,Sants - Badal,652.0,1720153,11.0,2015-07-01
2015,3,Sants-Montjuïc,Sants,701.0,1820153,11.0,2015-07-01
2015,3,Les Corts,les Corts,860.0,1920153,12.0,2015-07-01
2015,3,Les Corts,la Maternitat i Sant Ramon,814.0,2020153,12.0,2015-07-01
2015,3,Les Corts,Pedralbes,2034.0,2120153,17.0,2015-07-01
2015,3,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1119.0,2220153,13.0,2015-07-01
2015,3,Sarrià-Sant Gervasi,Sarrià,1156.0,2320153,15.0,2015-07-01
2015,3,Sarrià-Sant Gervasi,les Tres Torres,1462.0,2420153,15.0,2015-07-01
2015,3,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1073.0,2520153,13.0,2015-07-01
2015,3,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1262.0,2620153,13.0,2015-07-01
2015,3,Sarrià-Sant Gervasi,el Putxet i el Farró,840.0,2720153,13.0,2015-07-01
2015,3,Gràcia,Vallcarca i els Penitents,713.0,2820153,12.0,2015-07-01
2015,3,Gràcia,el Coll,576.0,2920153,10.0,2015-07-01
2015,3,Gràcia,la Salut,743.0,3020153,11.0,2015-07-01
2015,3,Gràcia,la Vila de Gràcia,742.0,3120153,13.0,2015-07-01
2015,3,Gràcia,el Camp d'en Grassot i Gràcia Nova,752.0,3220153,11.0,2015-07-01
2015,3,Horta-Guinardó,el Baix Guinardó,636.0,3320153,10.0,2015-07-01
2015,3,Horta-Guinardó,Can Baró,586.0,3420153,10.0,2015-07-01
2015,3,Horta-Guinardó,el Guinardó,620.0,3520153,10.0,2015-07-01
2015,3,Horta-Guinardó,la Font d'en Fargues,611.0,3620153,9.0,2015-07-01
2015,3,Horta-Guinardó,el Carmel,528.0,3720153,9.0,2015-07-01
2015,3,Horta-Guinardó,la Teixonera,498.0,3820153,9.0,2015-07-01
2015,3,Horta-Guinardó,Sant Genís dels Agudells,554.0,3920153,8.0,2015-07-01
2015,3,Horta-Guinardó,Montbau,626.0,4020153,12.0,2015-07-01
2015,3,Horta-Guinardó,la Vall d'Hebron,655.0,4120153,11.0,2015-07-01
2015,3,Horta-Guinardó,Horta,572.0,4320153,10.0,2015-07-01
2015,3,Nou Barris,Vilapicina i la Torre Llobeta,581.0,4420153,10.0,2015-07-01
2015,3,Nou Barris,Porta,542.0,4520153,9.0,2015-07-01
2015,3,Nou Barris,el Turó de la Peira,509.0,4620153,9.0,2015-07-01
2015,3,Nou Barris,la Guineueta,555.0,4820153,8.0,2015-07-01
2015,3,Nou Barris,Canyelles,558.0,4920153,7.0,2015-07-01
2015,3,Nou Barris,les Roquetes,476.0,5020153,9.0,2015-07-01
2015,3,Nou Barris,Verdun,506.0,5120153,10.0,2015-07-01
2015,3,Nou Barris,la Prosperitat,544.0,5220153,10.0,2015-07-01
2015,3,Nou Barris,la Trinitat Nova,466.0,5320153,9.0,2015-07-01
2015,3,Nou Barris,Ciutat Meridiana,381.0,5520153,6.0,2015-07-01
2015,3,Sant Andreu,la Trinitat Vella,449.0,5720153,9.0,2015-07-01
2015,3,Sant Andreu,el Bon Pastor,577.0,5920153,9.0,2015-07-01
2015,3,Sant Andreu,Sant Andreu,631.0,6020153,11.0,2015-07-01
2015,3,Sant Andreu,la Sagrera,637.0,6120153,10.0,2015-07-01
2015,3,Sant Andreu,el Congrés i els Indians,636.0,6220153,10.0,2015-07-01
2015,3,Sant Andreu,Navas,685.0,6320153,10.0,2015-07-01
2015,3,Sant Martí,el Camp de l'Arpa del Clot,669.0,6420153,11.0,2015-07-01
2015,3,Sant Martí,el Clot,673.0,6520153,11.0,2015-07-01
2015,3,Sant Martí,el Parc i la Llacuna del Poblenou,774.0,6620153,12.0,2015-07-01
2015,3,Sant Martí,la Vila Olímpica del Poblenou,1173.0,6720153,16.0,2015-07-01
2015,3,Sant Martí,el Poblenou,764.0,6820153,12.0,2015-07-01
2015,3,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1023.0,6920153,12.0,2015-07-01
2015,3,Sant Martí,el Besòs i el Maresme,516.0,7020153,8.0,2015-07-01
2015,3,Sant Martí,Provençals del Poblenou,679.0,7120153,10.0,2015-07-01
2015,3,Sant Martí,Sant Martí de Provençals,672.0,7220153,9.0,2015-07-01
2015,3,Sant Martí,la Verneda i la Pau,633.0,7320153,9.0,2015-07-01
2015,4,Ciutat Vella,el Raval,644.73,120154,11.47,2015-10-01
2015,4,Ciutat Vella,el Barri Gòtic,831.13,220154,11.64,2015-10-01
2015,4,Ciutat Vella,la Barceloneta,601.38,320154,16.66,2015-10-01
2015,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",751.6,420154,13.43,2015-10-01
2015,4,Eixample,el Fort Pienc,792.53,520154,11.36,2015-10-01
2015,4,Eixample,la Sagrada Família,726.93,620154,11.45,2015-10-01
2015,4,Eixample,la Dreta de l'Eixample,1035.07,720154,11.74,2015-10-01
2015,4,Eixample,l'Antiga Esquerra de l'Eixample,941.58,820154,11.8,2015-10-01
2015,4,Eixample,la Nova Esquerra de l'Eixample,789.76,920154,11.81,2015-10-01
2015,4,Eixample,Sant Antoni,772.11,1020154,11.19,2015-10-01
2015,4,Sants-Montjuïc,el Poble Sec,638.47,1120154,11.68,2015-10-01
2015,4,Sants-Montjuïc,la Marina de Port,566.01,1320154,8.78,2015-10-01
2015,4,Sants-Montjuïc,la Font de la Guatlla,648.84,1420154,11.5,2015-10-01
2015,4,Sants-Montjuïc,Hostafrancs,640.9,1520154,11.48,2015-10-01
2015,4,Sants-Montjuïc,la Bordeta,657.94,1620154,10.32,2015-10-01
2015,4,Sants-Montjuïc,Sants - Badal,635.26,1720154,10.99,2015-10-01
2015,4,Sants-Montjuïc,Sants,658.42,1820154,11.25,2015-10-01
2015,4,Les Corts,les Corts,909.27,1920154,12.38,2015-10-01
2015,4,Les Corts,la Maternitat i Sant Ramon,764.77,2020154,11.88,2015-10-01
2015,4,Les Corts,Pedralbes,1860.3,2120154,15.65,2015-10-01
2015,4,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",841.1,2220154,9.75,2015-10-01
2015,4,Sarrià-Sant Gervasi,Sarrià,1227.35,2320154,15.98,2015-10-01
2015,4,Sarrià-Sant Gervasi,les Tres Torres,1385.99,2420154,14.26,2015-10-01
2015,4,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1076.8,2520154,13.94,2015-10-01
2015,4,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1153.93,2620154,13.45,2015-10-01
2015,4,Sarrià-Sant Gervasi,el Putxet i el Farró,808.38,2720154,12.5,2015-10-01
2015,4,Gràcia,Vallcarca i els Penitents,745.31,2820154,12.08,2015-10-01
2015,4,Gràcia,el Coll,542.71,2920154,10.09,2015-10-01
2015,4,Gràcia,la Salut,751.72,3020154,12.44,2015-10-01
2015,4,Gràcia,la Vila de Gràcia,749.24,3120154,12.64,2015-10-01
2015,4,Gràcia,el Camp d'en Grassot i Gràcia Nova,735.76,3220154,12.22,2015-10-01
2015,4,Horta-Guinardó,el Baix Guinardó,649.09,3320154,11.14,2015-10-01
2015,4,Horta-Guinardó,Can Baró,550.49,3420154,10.73,2015-10-01
2015,4,Horta-Guinardó,el Guinardó,630.99,3520154,10.78,2015-10-01
2015,4,Horta-Guinardó,la Font d'en Fargues,775.29,3620154,14.81,2015-10-01
2015,4,Horta-Guinardó,el Carmel,528.77,3720154,9.31,2015-10-01
2015,4,Horta-Guinardó,la Teixonera,527.53,3820154,9.44,2015-10-01
2015,4,Horta-Guinardó,Sant Genís dels Agudells,545.82,3920154,8.79,2015-10-01
2015,4,Horta-Guinardó,Montbau,654.09,4020154,10.11,2015-10-01
2015,4,Horta-Guinardó,la Vall d'Hebron,689.78,4120154,9.99,2015-10-01
2015,4,Horta-Guinardó,Horta,594.19,4320154,9.82,2015-10-01
2015,4,Nou Barris,Vilapicina i la Torre Llobeta,615.06,4420154,9.63,2015-10-01
2015,4,Nou Barris,Porta,577.52,4520154,9.92,2015-10-01
2015,4,Nou Barris,el Turó de la Peira,555.18,4620154,9.24,2015-10-01
2015,4,Nou Barris,la Guineueta,538.1,4820154,8.16,2015-10-01
2015,4,Nou Barris,Canyelles,598.04,4920154,7.84,2015-10-01
2015,4,Nou Barris,les Roquetes,448.63,5020154,8.87,2015-10-01
2015,4,Nou Barris,Verdun,503.35,5120154,10.07,2015-10-01
2015,4,Nou Barris,la Prosperitat,528.7,5220154,9.53,2015-10-01
2015,4,Nou Barris,la Trinitat Nova,438.91,5320154,8.75,2015-10-01
2015,4,Nou Barris,Ciutat Meridiana,400.29,5520154,6.66,2015-10-01
2015,4,Sant Andreu,la Trinitat Vella,455.88,5720154,7.99,2015-10-01
2015,4,Sant Andreu,el Bon Pastor,539.29,5920154,9.3,2015-10-01
2015,4,Sant Andreu,Sant Andreu,622.94,6020154,10.0,2015-10-01
2015,4,Sant Andreu,la Sagrera,682.44,6120154,10.58,2015-10-01
2015,4,Sant Andreu,el Congrés i els Indians,618.87,6220154,9.23,2015-10-01
2015,4,Sant Andreu,Navas,688.36,6320154,10.27,2015-10-01
2015,4,Sant Martí,el Camp de l'Arpa del Clot,660.72,6420154,11.18,2015-10-01
2015,4,Sant Martí,el Clot,672.11,6520154,10.59,2015-10-01
2015,4,Sant Martí,el Parc i la Llacuna del Poblenou,737.31,6620154,12.21,2015-10-01
2015,4,Sant Martí,la Vila Olímpica del Poblenou,1015.1,6720154,13.13,2015-10-01
2015,4,Sant Martí,el Poblenou,773.52,6820154,12.48,2015-10-01
2015,4,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1211.01,6920154,14.9,2015-10-01
2015,4,Sant Martí,el Besòs i el Maresme,492.1,7020154,8.31,2015-10-01
2015,4,Sant Martí,Provençals del Poblenou,685.35,7120154,10.89,2015-10-01
2015,4,Sant Martí,Sant Martí de Provençals,666.84,7220154,9.46,2015-10-01
2015,4,Sant Martí,la Verneda i la Pau,602.19,7320154,8.91,2015-10-01
2016,1,Ciutat Vella,el Raval,624.42,120161,11.65,2016-01-01
2016,1,Ciutat Vella,el Barri Gòtic,893.42,220161,13.47,2016-01-01
2016,1,Ciutat Vella,la Barceloneta,638.75,320161,17.3,2016-01-01
2016,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",759.16,420161,12.94,2016-01-01
2016,1,Eixample,el Fort Pienc,800.08,520161,11.19,2016-01-01
2016,1,Eixample,la Sagrada Família,752.37,620161,12.07,2016-01-01
2016,1,Eixample,la Dreta de l'Eixample,1104.26,720161,12.33,2016-01-01
2016,1,Eixample,l'Antiga Esquerra de l'Eixample,947.3,820161,11.91,2016-01-01
2016,1,Eixample,la Nova Esquerra de l'Eixample,811.62,920161,11.51,2016-01-01
2016,1,Eixample,Sant Antoni,805.89,1020161,11.64,2016-01-01
2016,1,Sants-Montjuïc,el Poble Sec,622.24,1120161,11.62,2016-01-01
2016,1,Sants-Montjuïc,la Marina de Port,447.57,1320161,7.24,2016-01-01
2016,1,Sants-Montjuïc,la Font de la Guatlla,638.73,1420161,11.23,2016-01-01
2016,1,Sants-Montjuïc,Hostafrancs,662.28,1520161,11.76,2016-01-01
2016,1,Sants-Montjuïc,la Bordeta,645.15,1620161,10.56,2016-01-01
2016,1,Sants-Montjuïc,Sants - Badal,629.69,1720161,11.07,2016-01-01
2016,1,Sants-Montjuïc,Sants,664.66,1820161,11.05,2016-01-01
2016,1,Les Corts,les Corts,892.7,1920161,12.63,2016-01-01
2016,1,Les Corts,la Maternitat i Sant Ramon,777.86,2020161,12.31,2016-01-01
2016,1,Les Corts,Pedralbes,1572.56,2120161,15.06,2016-01-01
2016,1,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",933.95,2220161,11.24,2016-01-01
2016,1,Sarrià-Sant Gervasi,Sarrià,1195.68,2320161,15.59,2016-01-01
2016,1,Sarrià-Sant Gervasi,les Tres Torres,1380.68,2420161,15.22,2016-01-01
2016,1,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1116.51,2520161,14.04,2016-01-01
2016,1,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1187.57,2620161,13.33,2016-01-01
2016,1,Sarrià-Sant Gervasi,el Putxet i el Farró,827.82,2720161,13.1,2016-01-01
2016,1,Gràcia,Vallcarca i els Penitents,741.42,2820161,12.18,2016-01-01
2016,1,Gràcia,el Coll,590.53,2920161,10.68,2016-01-01
2016,1,Gràcia,la Salut,684.47,3020161,10.87,2016-01-01
2016,1,Gràcia,la Vila de Gràcia,764.02,3120161,12.71,2016-01-01
2016,1,Gràcia,el Camp d'en Grassot i Gràcia Nova,802.69,3220161,11.85,2016-01-01
2016,1,Horta-Guinardó,el Baix Guinardó,696.69,3320161,11.26,2016-01-01
2016,1,Horta-Guinardó,Can Baró,595.92,3420161,11.51,2016-01-01
2016,1,Horta-Guinardó,el Guinardó,646.76,3520161,10.84,2016-01-01
2016,1,Horta-Guinardó,la Font d'en Fargues,749.81,3620161,15.2,2016-01-01
2016,1,Horta-Guinardó,el Carmel,518.24,3720161,9.24,2016-01-01
2016,1,Horta-Guinardó,la Teixonera,513.53,3820161,9.02,2016-01-01
2016,1,Horta-Guinardó,Sant Genís dels Agudells,616.36,3920161,8.42,2016-01-01
2016,1,Horta-Guinardó,Montbau,614.79,4020161,9.21,2016-01-01
2016,1,Horta-Guinardó,la Vall d'Hebron,692.35,4120161,11.03,2016-01-01
2016,1,Horta-Guinardó,Horta,601.35,4320161,9.84,2016-01-01
2016,1,Nou Barris,Vilapicina i la Torre Llobeta,618.55,4420161,10.28,2016-01-01
2016,1,Nou Barris,Porta,536.66,4520161,9.16,2016-01-01
2016,1,Nou Barris,el Turó de la Peira,537.93,4620161,8.91,2016-01-01
2016,1,Nou Barris,la Guineueta,589.2,4820161,8.55,2016-01-01
2016,1,Nou Barris,Canyelles,619.85,4920161,8.03,2016-01-01
2016,1,Nou Barris,les Roquetes,455.65,5020161,8.39,2016-01-01
2016,1,Nou Barris,Verdun,539.59,5120161,10.0,2016-01-01
2016,1,Nou Barris,la Prosperitat,518.02,5220161,9.12,2016-01-01
2016,1,Nou Barris,la Trinitat Nova,423.18,5320161,8.67,2016-01-01
2016,1,Nou Barris,Ciutat Meridiana,344.26,5520161,6.23,2016-01-01
2016,1,Sant Andreu,la Trinitat Vella,422.37,5720161,7.42,2016-01-01
2016,1,Sant Andreu,el Bon Pastor,472.39,5920161,8.18,2016-01-01
2016,1,Sant Andreu,Sant Andreu,624.75,6020161,10.3,2016-01-01
2016,1,Sant Andreu,la Sagrera,658.12,6120161,10.78,2016-01-01
2016,1,Sant Andreu,el Congrés i els Indians,613.71,6220161,9.65,2016-01-01
2016,1,Sant Andreu,Navas,665.34,6320161,10.28,2016-01-01
2016,1,Sant Martí,el Camp de l'Arpa del Clot,659.58,6420161,11.12,2016-01-01
2016,1,Sant Martí,el Clot,645.42,6520161,10.19,2016-01-01
2016,1,Sant Martí,el Parc i la Llacuna del Poblenou,799.63,6620161,12.14,2016-01-01
2016,1,Sant Martí,la Vila Olímpica del Poblenou,1136.0,6720161,15.78,2016-01-01
2016,1,Sant Martí,el Poblenou,719.12,6820161,11.93,2016-01-01
2016,1,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1004.51,6920161,11.8,2016-01-01
2016,1,Sant Martí,el Besòs i el Maresme,506.7,7020161,8.46,2016-01-01
2016,1,Sant Martí,Provençals del Poblenou,758.81,7120161,10.56,2016-01-01
2016,1,Sant Martí,Sant Martí de Provençals,688.49,7220161,9.37,2016-01-01
2016,1,Sant Martí,la Verneda i la Pau,597.89,7320161,9.19,2016-01-01
2016,2,Ciutat Vella,el Raval,662.28,120162,11.78,2016-04-01
2016,2,Ciutat Vella,el Barri Gòtic,806.24,220162,12.4,2016-04-01
2016,2,Ciutat Vella,la Barceloneta,659.35,320162,17.73,2016-04-01
2016,2,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",773.62,420162,14.09,2016-04-01
2016,2,Eixample,el Fort Pienc,808.08,520162,11.82,2016-04-01
2016,2,Eixample,la Sagrada Família,739.86,620162,11.8,2016-04-01
2016,2,Eixample,la Dreta de l'Eixample,1120.4,720162,12.63,2016-04-01
2016,2,Eixample,l'Antiga Esquerra de l'Eixample,960.8,820162,12.74,2016-04-01
2016,2,Eixample,la Nova Esquerra de l'Eixample,842.53,920162,12.53,2016-04-01
2016,2,Eixample,Sant Antoni,793.64,1020162,11.61,2016-04-01
2016,2,Sants-Montjuïc,el Poble Sec,651.21,1120162,11.88,2016-04-01
2016,2,Sants-Montjuïc,la Marina de Port,548.51,1320162,8.73,2016-04-01
2016,2,Sants-Montjuïc,la Font de la Guatlla,751.69,1420162,12.3,2016-04-01
2016,2,Sants-Montjuïc,Hostafrancs,673.24,1520162,12.13,2016-04-01
2016,2,Sants-Montjuïc,la Bordeta,672.13,1620162,10.71,2016-04-01
2016,2,Sants-Montjuïc,Sants - Badal,702.86,1720162,11.57,2016-04-01
2016,2,Sants-Montjuïc,Sants,681.39,1820162,11.94,2016-04-01
2016,2,Les Corts,les Corts,912.53,1920162,12.52,2016-04-01
2016,2,Les Corts,la Maternitat i Sant Ramon,821.2,2020162,12.85,2016-04-01
2016,2,Les Corts,Pedralbes,1660.43,2120162,14.23,2016-04-01
2016,2,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1117.72,2220162,17.52,2016-04-01
2016,2,Sarrià-Sant Gervasi,Sarrià,1197.62,2320162,17.29,2016-04-01
2016,2,Sarrià-Sant Gervasi,les Tres Torres,1560.7,2420162,16.4,2016-04-01
2016,2,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1096.73,2520162,14.33,2016-04-01
2016,2,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1189.1,2620162,13.8,2016-04-01
2016,2,Sarrià-Sant Gervasi,el Putxet i el Farró,891.63,2720162,14.58,2016-04-01
2016,2,Gràcia,Vallcarca i els Penitents,755.85,2820162,12.14,2016-04-01
2016,2,Gràcia,el Coll,592.76,2920162,11.38,2016-04-01
2016,2,Gràcia,la Salut,772.96,3020162,12.9,2016-04-01
2016,2,Gràcia,la Vila de Gràcia,773.66,3120162,13.22,2016-04-01
2016,2,Gràcia,el Camp d'en Grassot i Gràcia Nova,780.36,3220162,12.29,2016-04-01
2016,2,Horta-Guinardó,el Baix Guinardó,642.91,3320162,10.89,2016-04-01
2016,2,Horta-Guinardó,Can Baró,632.0,3420162,11.1,2016-04-01
2016,2,Horta-Guinardó,el Guinardó,634.75,3520162,10.53,2016-04-01
2016,2,Horta-Guinardó,la Font d'en Fargues,689.66,3620162,11.52,2016-04-01
2016,2,Horta-Guinardó,el Carmel,550.3,3720162,9.61,2016-04-01
2016,2,Horta-Guinardó,la Teixonera,544.56,3820162,9.93,2016-04-01
2016,2,Horta-Guinardó,Sant Genís dels Agudells,592.36,3920162,8.65,2016-04-01
2016,2,Horta-Guinardó,Montbau,635.14,4020162,9.72,2016-04-01
2016,2,Horta-Guinardó,la Vall d'Hebron,786.32,4120162,10.52,2016-04-01
2016,2,Horta-Guinardó,Horta,620.05,4320162,11.15,2016-04-01
2016,2,Nou Barris,Vilapicina i la Torre Llobeta,616.99,4420162,10.17,2016-04-01
2016,2,Nou Barris,Porta,574.38,4520162,9.86,2016-04-01
2016,2,Nou Barris,el Turó de la Peira,547.65,4620162,9.51,2016-04-01
2016,2,Nou Barris,la Guineueta,613.96,4820162,8.6,2016-04-01
2016,2,Nou Barris,Canyelles,621.43,4920162,8.1,2016-04-01
2016,2,Nou Barris,les Roquetes,475.41,5020162,9.21,2016-04-01
2016,2,Nou Barris,Verdun,526.19,5120162,9.56,2016-04-01
2016,2,Nou Barris,la Prosperitat,550.31,5220162,10.04,2016-04-01
2016,2,Nou Barris,la Trinitat Nova,450.85,5320162,9.38,2016-04-01
2016,2,Nou Barris,Ciutat Meridiana,427.97,5520162,7.24,2016-04-01
2016,2,Sant Andreu,la Trinitat Vella,483.22,5720162,8.5,2016-04-01
